Status,Population,State,City
active,"16,317",FL,Sunny Isles Beach
active,"4,518",TX,Sunnyvale
active,"132,109",CA,Sunnyvale
active,"89,026",FL,Sunrise
active,"4,945",UT,Sunset
active,"8,190",MO,Sunset Hills
active,"26,223",WI,Superior
active,"10,549",CO,Superior
active,"4,520",FL,Surfside
active,"17,336",CA,Susanville
active,"4,783",SC,Surfside Beach
active,"92,897",AZ,Surprise
active,"10,048",WI,Sussex
active,"7,108",OR,Sutherlin
active,"16,277",GA,Suwanee
active,"6,090",PA,Swarthmore
active,"7,667",GA,Swainsboro
active,"12,927",IL,Swansea
active,"5,223",MI,Swartz Creek
active,"8,930",OR,Sweet Home
active,"6,645",TN,Sweetwater
active,"13,072",FL,Sweetwater
active,"10,657",TX,Sweetwater
active,"8,765",PA,Swissvale
active,"4,836",PA,Swoyersville
active,"17,679",IL,Sycamore
active,"4,419",MD,Sykesville
active,"19,185",OH,Sylvania
active,"12,843",AL,Sylacauga
active,"22,195",UT,Syracuse
active,"5,833",GA,Sylvester
active,"138,068",NY,Syracuse
active,"197,181",WA,Tacoma
active,"9,147",CA,Taft
active,"16,623",OK,Tahlequah
active,"17,701",MD,Takoma Park
active,"171,922",FL,Tallahassee
active,"6,215",OR,Talent
active,"16,943",AL,Talladega
active,"5,172",AL,Tallassee
active,"7,658",LA,Tallulah
active,"17,293",OH,Tallmadge
active,"6,581",PA,Tamaqua
active,"340,882",FL,Tampa
active,"5,422",MD,Taneytown
active,"59,340",FL,Tamarac
active,"5,551",NM,Taos
active,"10,257",NC,Tarboro
active,"4,534",PA,Tarentum
active,"23,369",FL,Tarpon Springs
active,"6,499",AL,Tarrant
active,"11,031",NY,Tarrytown
active,"55,702",MA,Taunton
active,"13,746",FL,Tavares
active,"16,090",TX,Taylor
active,"6,151",PA,Taylor
active,"6,746",KY,Taylor Mill
active,"60,619",MI,Taylor
active,"58,785",UT,Taylorsville
active,"6,667",OK,Tecumseh
active,"4,749",TX,Teague
active,"12,238",IL,Taylorville
active,"5,014",SC,Tega Cay
active,"8,610",MI,Tecumseh
active,"11,736",CA,Tehachapi
active,"4,599",PA,Telford
active,"7,526",IN,Tell City
active,"97,100",CA,Temecula
active,"59,654",TX,Temple
active,"175,523",AZ,Tempe
active,"38,341",CA,Temple City
active,"4,490",GA,Temple
active,"5,708",FL,Tequesta
active,"22,619",FL,Temple Terrace
active,"14,662",NJ,Tenafly
active,"60,007",IN,Terre Haute
active,"19,527",TX,Terrell
active,"44,491",TX,Texas City
active,"36,611",TX,Texarkana
active,"5,002",AZ,Thatcher
active,"30,087",AR,Texarkana
active,"5,241",TX,Terrell Hills
active,"42,281",TX,The Colony
active,"11,897",OR,The Dalles
active,"9,769",OK,The Village
active,"6,030",OH,The Village of Indian Hill
active,"14,052",LA,Thibodaux
active,"8,472",MN,Thief River Falls
active,"9,191",GA,Thomaston
active,"26,526",NC,Thomasville
active,"19,286",GA,Thomasville
active,"4,478",AL,Thomasville
active,"6,848",GA,Thomson
active,"113,429",CO,Thornton
active,"6,037",MD,Thurmont
active,"7,179",MI,Three Rivers
active,"123,091",CA,Thousand Oaks
active,"8,676",CA,Tiburon
active,"17,347",OH,Tiffin
active,"4,430",OR,Tillamook
active,"17,284",GA,Tifton
active,"48,713",OR,Tigard
active,"59,198",IL,Tinley Park
active,"19,703",NJ,Tinton Falls
active,"9,254",OH,Tipp City
active,"44,756",FL,Titusville
active,"5,774",PA,Titusville
active,"5,006",IN,Tipton
active,"9,150",GA,Toccoa
active,"293,201",OH,Toledo
active,"7,199",AZ,Tolleson
active,"8,664",WI,Tomah
active,"10,234",TX,Tomball
active,"4,305",KS,Tonganoxie
active,"14,819",NY,Tonawanda
active,"30,120",UT,Tooele
active,"123,446",KS,Topeka
active,"9,166",WA,Toppenish
active,"140,820",CA,Torrance
active,"5,221",OH,Toronto
active,"5,514",WY,Torrington
active,"35,312",CT,Torrington
active,"10,621",NJ,Totowa
active,"10,710",MO,Town and Country
active,"79,196",CA,Tracy
active,"4,523",SC,Travelers Rest
active,"14,398",MI,Traverse City
active,"6,789",UT,Tremonton
active,"7,455",FL,Treasure Island
active,"4,518",TN,Trenton
active,"10,866",OH,Trenton
active,"82,883",NJ,Trenton
active,"6,047",MO,Trenton
active,"9,125",CO,Trinidad
active,"17,965",MI,Trenton
active,"6,977",NC,Trinity
active,"8,069",TX,Trophy Club
active,"26,039",OH,Trotwood
active,"15,438",OR,Troutdale
active,"21,975",OH,Troy
active,"47,459",NY,Troy
active,"12,270",MO,Troy
active,"80,264",MI,Troy
active,"9,840",IL,Troy
active,"15,148",AL,Troy
active,"16,185",CA,Truckee
active,"6,794",AR,Trumann
active,"18,985",AL,Trussville
active,"26,476",OR,Tualatin
active,"6,784",NM,Truth or Consequences
active,"6,244",NY,Tuckahoe
active,"5,268",NM,Tucumcari
active,"541,811",AZ,Tucson
active,"4,589",TX,Tulia
active,"56,654",CA,Tulare
active,"17,092",WA,Tukwila
active,"18,579",TN,Tullahoma
active,"14,100",WA,Tumwater
active,"36,233",MS,Tupelo
active,"385,635",OK,Tulsa
active,"68,404",CA,Turlock
active,"5,547",PA,Turtle Creek
active,"90,221",AL,Tuscaloosa
active,"8,308",AL,Tuscumbia
active,"4,514",IL,Tuscola
active,"11,357",AL,Tuskegee
active,"71,814",CA,Tustin
active,"6,036",OK,Tuttle
active,"33,480",CA,Twentynine Palms
active,"5,752",WI,Twin Lakes
active,"17,394",OH,Twinsburg
active,"42,197",ID,Twin Falls
active,"11,807",WI,Two Rivers
active,"97,705",TX,Tyler
active,"5,197",PA,Tyrone
active,"14,956",CA,Ukiah
active,"6,492",GA,Tyrone
active,"5,516",OH,Uhrichsville
active,"5,557",KS,Ulysses
active,"6,280",OR,Umatilla
active,"8,039",SC,Union
active,"6,293",OH,Union
active,"6,620",NJ,Union Beach
active,"9,684",MO,Union
active,"10,569",TN,Union City
active,"62,183",NJ,Union City
active,"72,123",CA,Union City
active,"5,699",WA,Union Gap
active,"4,662",WI,Union Grove
active,"16,961",GA,Union City
active,"4,702",AL,Union Springs
active,"11,682",PA,Uniontown
active,"7,899",NC,Unionville
active,"18,376",TX,Universal City
active,"36,289",MO,University City
active,"12,519",OH,University Heights
active,"24,853",TX,University Park
active,"30,345",WA,University Place
active,"72,091",CA,Upland
active,"8,171",IL,University Park
active,"8,454",NJ,Upper Saddle River
active,"31,878",OH,Upper Arlington
active,"6,364",OH,Upper Sandusky
active,"4,924",MI,Utica
active,"11,442",OH,Urbana
active,"39,641",IL,Urbana
active,"58,082",NY,Utica
active,"38,369",IA,Urbandale
active,"16,142",TX,Uvalde
active,"92,219",CA,Vacaville
active,"12,506",MN,Vadnais Heights
active,"4,768",CO,Vail
active,"4,557",NC,Valdese
active,"48,547",GA,Valdosta
active,"9,962",AL,Valley
active,"114,729",CA,Vallejo
active,"6,521",KS,Valley Center
active,"6,274",MO,Valley Park
active,"6,230",ND,Valley City
active,"6,030",FL,Valparaiso
active,"30,429",IN,Valparaiso
active,"36,007",NY,Valley Stream
active,"22,543",AR,Van Buren
active,"10,211",OH,Van Wert
active,"4,342",MO,Vandalia
active,"6,321",IL,Vandalia
active,"163,186",WA,Vancouver
active,"14,124",OH,Vandalia
active,"4,997",PA,Vandergrift
active,"20,946",FL,Venice
active,"12,187",NJ,Ventnor City
active,"10,495",SD,Vermillion
active,"8,696",UT,Vernal
active,"10,924",TX,Vernon
active,"103,706",CA,Ventura
active,"10,754",OH,Vermilion
active,"24,462",IL,Vernon Hills
active,"16,982",FL,Vero Beach
active,"11,486",WI,Verona
active,"7,828",KY,Versailles
active,"24,974",MS,Vicksburg
active,"30,892",AL,Vestavia Hills
active,"62,558",TX,Victoria
active,"6,643",MN,Victoria
active,"110,318",CA,Victorville
active,"11,355",GA,Vidalia
active,"11,063",TX,Vidor
active,"10,536",WV,Vienna
active,"14,903",VA,Vienna
active,"7,727",KY,Villa Hills
active,"5,967",CA,Villa Park
active,"22,198",IL,Villa Park
active,"8,190",LA,Ville Platte
active,"12,838",GA,Villa Rica
active,"17,976",IN,Vincennes
active,"4,362",KY,Vine Grove
active,"58,780",NJ,Vineland
active,"6,059",OK,Vinita
active,"5,080",IA,Vinton
active,"8,480",MN,Virginia
active,"7,868",VA,Vinton
active,"433,746",VA,Virginia Beach
active,"4,435",WI,Viroqua
active,"121,040",CA,Visalia
active,"124,009",TX,Waco
active,"91,144",CA,Vista
active,"10,815",IN,Wabash
active,"9,934",MN,Waconia
active,"5,066",NC,Wadesboro
active,"8,081",OK,Wagoner
active,"7,585",ND,Wahpeton
active,"20,696",OH,Wadsworth
active,"6,796",MN,Waite Park
active,"27,068",NC,Wake Forest
active,"5,628",TX,Wake Village
active,"6,977",NY,Walden
active,"23,722",MI,Walker
active,"9,522",NJ,Waldwick
active,"5,606",MD,Walkersville
active,"6,249",LA,Walker
active,"6,876",MI,Walled Lake
active,"4,547",NC,Walkertown
active,"11,296",NJ,Wallington
active,"30,643",WA,Walla Walla
active,"63,486",CA,Walnut Creek
active,"4,664",AR,Walnut Ridge
active,"5,780",SC,Walterboro
active,"30,744",CA,Walnut
active,"60,236",MA,Waltham
active,"4,312",KS,Wamego
active,"12,195",NJ,Wanaque
active,"9,438",OH,Wapakoneta
active,"4,543",WA,Wapato
active,"5,659",NY,Wappingers Falls
active,"61,336",GA,Warner Robins
active,"9,427",OK,Warr Acres
active,"9,403",PA,Warren
active,"133,939",MI,Warren
active,"43,789",OH,Warren
active,"6,118",AR,Warren
active,"19,034",MO,Warrensburg
active,"13,618",OH,Warrensville Heights
active,"4,448",OR,Warrenton
active,"7,398",MO,Warrenton
active,"8,947",VA,Warrenton
active,"13,627",IN,Warsaw
active,"13,033",IL,Warrenville
active,"84,483",RI,Warwick
active,"6,724",NY,Warwick
active,"24,628",CA,Wasco
active,"9,438",MN,Waseca
active,"14,754",PA,Washington
active,"6,693",NJ,Washington
active,"17,716",UT,Washington
active,"10,112",NC,Washington
active,"14,392",MO,Washington
active,"11,397",IN,Washington
active,"7,254",IA,Washington
active,"13,942",IL,Washington
active,"591,833",DC,Washington
active,"13,654",OH,Washington Court House
active,"5,558",IL,Washington Park
active,"8,515",UT,Washington Terrace
active,"13,509",WA,Washougal
active,"24,005",TX,Watauga
active,"6,139",NY,Washingtonville
active,"10,256",AK,Wasilla
active,"6,502",NJ,Watchung
active,"107,037",CT,Waterbury
active,"8,875",CA,Waterford
active,"4,994",NY,Waterloo
active,"4,973",WI,Waterford
active,"9,813",IL,Waterloo
active,"66,662",IA,Waterloo
active,"22,930",WI,Watertown
active,"5,230",OH,Waterville
active,"20,488",SD,Watertown
active,"27,310",NY,Watertown
active,"32,365",MA,Watertown
active,"9,765",NY,Watervliet
active,"16,016",ME,Waterville
active,"5,657",OK,Watonga
active,"5,481",IL,Watseka
active,"4,511",FL,Wauchula
active,"50,442",CA,Watsonville
active,"12,219",IL,Wauconda
active,"12,367",IA,Waukee
active,"90,788",IL,Waukegan
active,"68,008",WI,Waukesha
active,"11,290",WI,Waunakee
active,"5,826",WI,Waupaca
active,"10,469",WI,Waupun
active,"37,576",WI,Wausau
active,"7,246",OH,Wauseon
active,"45,004",WI,Wauwatosa
active,"5,249",MS,Waveland
active,"4,303",NY,Waverly
active,"9,298",IA,Waverly
active,"4,437",OH,Waverly City
active,"28,668",TX,Waxahachie
active,"14,774",GA,Waycross
active,"5,296",NE,Wayne
active,"17,186",MI,Wayne
active,"21,953",VA,Waynesboro
active,"5,874",GA,Waynesboro
active,"9,947",PA,Waynesboro
active,"5,647",MS,Waynesboro
active,"26,686",TX,Weatherford
active,"9,877",NC,Waynesville
active,"11,532",MO,Webb City
active,"10,665",TX,Webster
active,"10,185",OK,Weatherford
active,"5,185",NY,Webster
active,"7,720",IA,Webster City
active,"22,335",MO,Webster Groves
active,"18,748",WV,Weirton
active,"9,882",NC,Weddington
active,"5,295",MO,Weldon Spring
active,"5,290",ID,Weiser
active,"4,699",OH,Wellington
active,"7,735",KS,Wellington
active,"54,530",FL,Wellington
active,"5,052",CO,Wellington
active,"5,936",OH,Wellston
active,"4,896",NY,Wellsville
active,"29,898",WA,Wenatchee
active,"5,300",NC,Wendell
active,"23,768",MO,Wentzville
active,"33,354",TX,Weslaco
active,"5,043",NY,Wesley Hills
active,"5,337",UT,West Bountiful
active,"29,894",WI,West Bend
active,"59,416",WI,West Allis
active,"12,761",OH,West Carrollton City
active,"18,315",PA,West Chester
active,"26,454",IL,West Chicago
active,"55,426",IA,West Des Moines
active,"105,790",CA,West Covina
active,"13,914",SC,West Columbia
active,"7,975",IL,West Dundee
active,"8,190",IL,West Frankfort
active,"23,708",ND,West Fargo
active,"52,420",CT,West Haven
active,"8,357",UT,West Haven
active,"30,847",IN,West Lafayette
active,"104,447",UT,West Jordan
active,"10,252",NY,West Haverstraw
active,"36,005",CA,West Hollywood
active,"8,339",NJ,West Long Branch
active,"15,328",FL,West Melbourne
active,"25,236",OR,West Linn
active,"5,533",FL,West Miami
active,"27,070",AR,West Memphis
active,"20,669",PA,West Mifflin
active,"4,613",OH,West Milton
active,"46,472",NJ,West New York
active,"12,899",LA,West Monroe
active,"98,779",FL,West Palm Beach
active,"14,432",FL,West Park
active,"11,908",NJ,West Paterson
active,"4,916",PA,West Pittston
active,"4,456",IL,West Peoria
active,"12,045",MO,West Plains
active,"9,001",UT,West Point
active,"11,292",MS,West Point
active,"10,857",WA,West Richland
active,"4,823",WI,West Salem
active,"47,511",CA,West Sacramento
active,"27,459",MA,West Springfield
active,"123,447",UT,West Valley City
active,"18,935",MN,West St. Paul
active,"15,583",TX,West University Place
active,"6,677",PA,West View
active,"4,997",NV,West Wendover
active,"16,534",ME,Westbrook
active,"15,065",NY,Westbury
active,"36,231",OH,Westerville
active,"29,450",NJ,Westfield
active,"15,710",IL,Westchester
active,"12,690",IL,Western Springs
active,"40,608",MA,Westfield
active,"21,171",IN,Westfield
active,"30,546",OH,Westlake
active,"8,469",CA,Westlake Village
active,"4,577",LA,Westlake
active,"78,961",MI,Westland
active,"17,689",MD,Westminster
active,"107,056",CO,Westminster
active,"88,975",CA,Westminster
active,"5,033",PA,Westmont
active,"24,979",IL,Westmont
active,"13,447",WI,Weston
active,"63,628",FL,Weston
active,"4,467",NJ,Westville
active,"5,177",IN,Westville
active,"10,098",LA,Westwego
active,"10,699",NJ,Westwood
active,"7,719",AL,Wetumpka
active,"9,150",TX,Wharton
active,"6,083",NJ,Wharton
active,"30,894",CO,Wheat Ridge
active,"54,465",IL,Wheaton
active,"36,063",IL,Wheeling
active,"28,913",WV,Wheeling
active,"24,095",MN,White Bear Lake
active,"5,121",AR,White Hall
active,"8,003",PA,White Oak
active,"10,048",TN,White House
active,"6,298",TX,White Oak
active,"57,342",NY,White Plains
active,"16,301",TX,White Settlement
active,"8,281",MT,Whitefish
active,"13,584",WI,Whitefish Bay
active,"13,400",PA,Whitehall
active,"18,180",OH,Whitehall
active,"7,724",TX,Whitehouse
active,"4,464",TN,Whiteville
active,"4,464",IN,Whiteland
active,"5,233",NC,Whiteville
active,"14,291",WI,Whitewater
active,"4,751",IN,Whiting
active,"101,202",TX,Wichita Falls
active,"366,046",KS,Wichita
active,"82,267",CA,Whittier
active,"6,620",AZ,Wickenburg
active,"4,901",MS,Wiggins
active,"12,983",OH,Wickliffe
active,"34,195",MO,Wildwood
active,"5,259",NJ,Wildwood
active,"40,932",PA,Wilkes-Barre
active,"5,204",KY,Williamsburg
active,"4,760",CA,Williams
active,"17,522",PA,Wilkinsburg
active,"12,481",VA,Williamsburg
active,"6,664",OH,Willard
active,"29,456",PA,Williamsport
active,"12,641",ND,Williston
active,"5,382",NC,Williamston
active,"5,129",NY,Williamsville
active,"4,972",CA,Willits
active,"7,162",NY,Williston Park
active,"17,774",MN,Willmar
active,"22,561",OH,Willoughby
active,"8,540",OH,Willoughby Hills
active,"4,523",TX,Willow Park
active,"5,898",IL,Willow Springs
active,"8,739",IL,Willowbrook
active,"13,727",OH,Willowick
active,"6,266",CA,Willows
active,"26,418",IL,Wilmette
active,"100,192",NC,Wilmington
active,"12,603",OH,Wilmington
active,"72,592",DE,Wilmington
active,"6,122",IL,Wilmington
active,"7,625",PA,Wilson
active,"6,004",KY,Wilmore
active,"48,433",NC,Wilson
active,"19,055",OR,Wilsonville
active,"25,897",VA,Winchester
active,"12,616",FL,Wilton Manors
active,"7,862",TN,Winchester
active,"5,357",TX,Windcrest
active,"16,598",KY,Winchester
active,"4,601",IN,Winchester
active,"18,058",CO,Windsor
active,"14,064",GA,Winder
active,"25,362",CA,Windsor
active,"4,618",AL,Winfield
active,"9,984",IL,Winfield
active,"4,643",IA,Windsor Heights
active,"4,484",IN,Winfield
active,"11,497",KS,Winfield
active,"8,085",NV,Winnemucca
active,"12,371",IL,Winnetka
active,"5,095",LA,Winnfield
active,"4,524",MS,Winona
active,"4,854",LA,Winnsboro
active,"26,785",MN,Winona
active,"9,867",AZ,Winslow
active,"6,429",VT,Winooski
active,"29,385",FL,Winter Garden
active,"5,528",OR,Winston
active,"217,600",NC,Winston-Salem
active,"33,353",FL,Winter Haven
active,"27,909",FL,Winter Park
active,"32,667",FL,Winter Springs
active,"7,210",IL,Winthrop Harbor
active,"4,820",IA,Winterset
active,"6,977",CA,Winters
active,"4,813",NC,Winterville
active,"17,164",WI,Wisconsin Rapids
active,"4,303",MI,Wolverine Lake
active,"10,973",IL,Wood River
active,"36,871",MA,Woburn
active,"13,855",IL,Wood Dale
active,"13,425",MI,Wixom
active,"7,453",NJ,Wood-Ridge
active,"22,728",OR,Woodburn
active,"8,904",NY,Woodbury
active,"10,450",NJ,Woodbury
active,"56,128",MN,Woodbury
active,"5,941",NJ,Woodcliff Lake
active,"5,731",NC,Woodfin
active,"12,634",MI,Woodhaven
active,"7,418",CA,Woodlake
active,"11,240",WA,Woodinville
active,"54,567",CA,Woodland
active,"4,843",WA,Woodland
active,"6,501",CO,Woodland Park
active,"34,130",IL,Woodridge
active,"23,930",IL,Woodstock
active,"8,705",UT,Woods Cross
active,"5,579",CA,Woodside
active,"23,141",GA,Woodstock
active,"12,299",OK,Woodward
active,"8,814",TX,Woodway
active,"43,268",RI,Woonsocket
active,"4,958",WY,Worland
active,"26,212",OH,Wooster
active,"175,011",MA,Worcester
active,"10,426",IL,Worth
active,"13,314",OH,Worthington
active,"11,036",MN,Worthington
active,"24,739",MI,Wyandotte
active,"8,355",OH,Wyoming
active,"8,437",AR,Wynne
active,"37,861",TX,Wylie
active,"70,462",MI,Wyoming
active,"10,399",PA,Wyomissing
active,"8,282",VA,Wytheville
active,"84,074",WA,Yakima
active,"13,798",SD,Yankton
active,"27,357",OH,Xenia
active,"11,425",MS,Yazoo City
active,"11,367",PA,Yeadon
active,"5,800",WA,Yelm
active,"5,469",TX,Yoakum
active,"65,717",CA,Yorba Linda
active,"201,588",NY,Yonkers
active,"7,967",SC,York
active,"40,097",PA,York
active,"7,870",NE,York
active,"8,523",IN,Yorktown
active,"72,925",OH,Youngstown
active,"16,505",IL,Yorkville
active,"4,896",AZ,Youngtown
active,"6,980",LA,Youngsville
active,"21,464",MI,Ypsilanti
active,"7,368",CA,Yreka
active,"61,226",CA,Yuba City
active,"22,849",OK,Yukon
active,"49,750",CA,Yucaipa
active,"20,375",CA,Yucca Valley
active,"90,041",AZ,Yuma
active,"14,252",LA,Zachary
active,"25,129",OH,Zanesville
active,"13,152",FL,Zephyrhills
active,"5,448",MI,Zeeland
active,"4,732",NC,Zebulon
active,"25,161",IL,Zion
active,"5,313",MN,Zimmerman
